Time (s),Voltage (V),Current (mA),Charge (mA.h),Temperature (degC)
25702.399220798397,3.9416301,-499.85233,1151.406459114223,23.920408
25703.399220845888,3.9417088,-499.91147,1151.545317595296,23.660482000000002
25704.39922089339,3.9415513999999994,-499.79318,1151.684176799245,23.652604999999998
25705.39922094089,3.9415120999999997,-499.85233,1151.823035674621,23.818012
25706.399220988387,3.9414727999999997,-500.01004000000006,1151.961894166646,23.999174
25707.399221035877,3.9415120999999997,-499.85233,1152.100752078192,23.778629000000002
25708.39922108338,3.9415120999999997,-499.91147,1152.2396097378842,24.077939999999998
25709.39922113088,3.9413939,-499.9509,1152.378467934227,23.873148
25710.39922117838,3.9413544999999996,-499.89175,1152.517326546729,24.022802
25711.39922122587,3.9413544999999996,-499.9509,1152.656184611626,23.904654999999998
25712.39922127337,3.9413544999999996,-499.83261,1152.795042709364,24.133076000000003
25713.39922132087,3.9412758,-499.91147,1152.933900401895,23.699863
25714.39922136837,3.9412758,-499.85233,1153.0727579958389,23.786507
25715.39922141586,3.9411972,-499.85233,1153.211614779286,23.975544
25716.399221463358,3.9411578,-499.87204,1153.350472362277,24.03068
25717.39922151086,3.9412758,-499.89175,1153.48932939763,23.857395
25718.39922155836,3.9411182,-499.85233,1153.628186860144,23.841642
25719.39922160585,3.9411578,-499.89175,1153.767045483598,23.723494
25720.399221653348,3.9410002,-499.91147,1153.905902869428,23.747124
25721.39922170085,3.9409609,-499.87204,1154.0447605071809,24.038557
25722.39922174835,3.9409609,-499.93118,1154.183617411105,23.873148
25723.39922179584,3.9409214999999995,-499.83261,1154.322476615054,23.888901
25724.39922184334,3.9409609,-499.89175,1154.461335851877,24.101570000000002
25725.39922189084,3.9408429,-499.93118,1154.600193840091,23.912531
25726.39922193834,3.9408822,-499.87204,1154.739052244513,23.936161
25727.39922198583,3.9408429,-499.8129,1154.87791011225,23.896778
25728.39922203333,3.9409214999999995,-500.06920999999994,1155.016767969051,23.731371
25729.39922208083,3.9406852999999997,-499.83261,1155.15562549728,23.707741
25730.39922212833,3.9406459000000003,-499.85233,1155.294483507415,23.833765
25731.39922217582,3.9406459000000003,-499.87204,1155.4333419885381,23.975544
25732.39922222332,3.940764,-499.85233,1155.572200688676,24.05431
25733.399222270822,3.9406065999999997,-499.91147,1155.7110579430769,24.227594
25734.39922231832,3.9406065999999997,-499.87204,1155.84991666512,23.959791
25735.39922236581,3.9405279,-499.89175,1155.9887749819231,24.085815
25736.39922241331,3.9406459000000003,-499.93118,1156.127632291086,23.951914000000002
25737.399222460812,3.9405672999999997,-499.91147,1156.266489972632,24.03068
25738.39922250831,3.9405279,-499.89175,1156.405348103227,24.164581
25739.3992225558,3.9403703,-499.87204,1156.544205795725,23.715618
25740.3992226033,3.9404489999999996,-499.8129,1156.683063093936,24.077939999999998
25741.3992226508,3.9403309999999996,-499.83261,1156.82192058929,23.818012
25742.3992226983,3.9403703,-499.97060999999997,1156.960777712279,23.723494
25743.39922274579,3.9402129999999995,-499.9509,1157.099636182399,23.833765
25744.39922279329,3.9402523,-499.83261,1157.238494236344,24.022802
25745.39922284079,3.9402915999999997,-499.91147,1157.3773507897909,24.077939999999998
25746.399222888293,3.9401733999999995,-499.89175,1157.516208394669,24.046434
25747.399222935783,3.9402129999999995,-499.89175,1157.655065627166,23.881025
25748.39922298328,3.9399767,-499.91147,1157.793922958234,24.219717000000003
25749.39922303078,3.9400947,-499.87204,1157.9327801907311,23.983421
25750.399223078282,3.9400160000000004,-499.91147,1158.0716386061051,24.014927
25751.399223125765,3.9400553999999994,-499.91147,1158.210496528604,23.983421
25752.399223173266,3.9399374,-499.87204,1158.349353881577,23.841642
25753.399223220767,3.9399374,-499.85233,1158.48821227503,23.975544
25754.39922326826,3.9400160000000004,-499.93118,1158.6270717089799,24.03068
25755.399223315762,3.9399767,-499.77347000000003,1158.765929927211,24.046434
25756.399223363263,3.9399374,-499.85233,1158.904788079728,23.888901
25757.39922341076,3.9398584000000003,-499.89175,1159.043645060336,23.510826
25758.39922345825,3.9397404000000003,-499.85233,1159.182502446183,24.03068
25759.399223505752,3.9399374,-499.93118,1159.321359415838,24.085815
25760.399223553253,3.9396617,-499.91147,1159.460216648335,23.644728
25761.39922360075,3.9397797999999997,-499.85233,1159.599073223686,23.786507
25762.39922364824,3.9397797999999997,-499.83261,1159.737930828582,24.070065
25763.399223695742,3.9397010999999997,-499.89175,1159.8767887948911,24.164581
25764.399223743243,3.9396617,-499.85233,1160.015646914533,24.070065
25765.39922379074,3.9396224,-499.91147,1160.154503971808,24.046434
25766.39922383823,3.9396617,-499.83261,1160.293360744303,24.109446
25767.39922388573,3.9395040999999997,-499.9509,1160.4322178672749,23.959791
25768.399223933233,3.9395828,-499.9509,1160.57107647981,23.920408
25769.399223980734,3.9394648,-499.83261,1160.709934172308,23.82589
25770.399224028217,3.9393861000000006,-499.9509,1160.8487910433748,23.904654999999998
25771.399224075718,3.9394648,-499.87204,1160.9876485277941,23.621098
25772.39922412322,3.9394254999999996,-499.83261,1161.126506286006,23.747124
25773.399224170716,3.9394254999999996,-499.87204,1161.26536288328,23.715618
25774.399224218207,3.9393468,-499.87204,1161.40422150675,24.070065
25775.399224265708,3.9393074999999995,-499.89175,1161.543078859723,24.05431
25776.39922431321,3.9392678999999995,-499.89175,1161.6819364098399,23.715618
25777.399224360706,3.9392285000000005,-499.85233,1161.820795482377,24.196089
25778.399224408196,3.9391892,-499.97060999999997,1161.959653777258,23.754998999999998
25779.399224455698,3.9390712,-499.87204,1162.098512039282,23.951914000000002
25780.3992245032,3.9391892,-499.87204,1162.237369786576,24.014927
25781.3992245507,3.9391105000000004,-499.91147,1162.376228136219,24.235472
25782.39922459819,3.9390318,-499.83261,1162.515086803483,23.991298999999998
25783.399224645687,3.9391105000000004,-499.85233,1162.653944715063,23.841642
25784.39922469319,3.9390712,-499.93118,1162.792802254227,23.849520000000002
25785.39922474069,3.9390318,-499.8129,1162.931659442914,23.652604999999998
25786.399224788183,3.9389529000000003,-499.87204,1163.0705181211301,24.227594
25787.399224835684,3.9389529000000003,-499.91147,1163.209376054615,23.896778
25788.399224883182,3.9389136,-499.85233,1163.348233714256,23.865273000000002
25789.399224930683,3.9388349000000002,-499.77347000000003,1163.487091483421,24.156706
25790.39922497817,3.9387562000000007,-499.85233,1163.625949307348,23.786507
25791.39922502567,3.9390318,-499.79318,1163.764807372263,24.117323000000003
25792.399225073168,3.9388349000000002,-499.79318,1163.9036652838429,23.833765
25793.39922512067,3.9387562000000007,-499.91147,1164.042523195423,23.810135
25794.39922516816,3.9386775000000003,-499.85233,1164.181380614111,24.093693
25795.39922521566,3.9387169,-499.87204,1164.320239807091,24.180335999999997
25796.399225263158,3.9386379999999996,-499.93118,1164.4590978062558,24.219717000000003
25797.39922531066,3.9386775000000003,-499.93118,1164.597955181134,24.014927
25798.39922535815,3.9385986000000006,-499.89175,1164.736813026966,23.628975
25799.39922540565,3.9385986000000006,-499.83261,1164.8756712889901,24.077939999999998
25800.399225453148,3.9385199999999996,-499.85233,1165.014528499582,23.684110999999998
25801.39922550065,3.9384413,-499.91147,1165.153385283029,23.951914000000002
25802.39922554814,3.9384806000000006,-499.9509,1165.2922426579241,24.00705
25803.39922559564,3.9384806000000006,-499.97060999999997,1165.431100076612,23.691988000000002
25804.39922564314,3.9385199999999996,-499.8129,1165.569958305778,23.731371
25805.39922569063,3.9383626000000005,-499.93118,1165.708815844959,23.841642
25806.39922573813,3.9382837,-499.8129,1165.847674534145,24.05431
25807.39922578563,3.9383230000000005,-499.87204,1165.986533365694,24.062186999999998
25808.39922583313,3.9383230000000005,-499.89175,1166.125391879624,24.070065
25809.39922588062,3.9381657,-499.93118,1166.264249134042,23.841642
25810.39922592812,3.9382443,-499.8129,1166.403106717016,23.881025
25811.39922597562,3.9382443,-499.89175,1166.541965592427,24.014927
25812.39922602312,3.9380870000000003,-499.91147,1166.680824084468,24.03068
25813.39922607061,3.9382050000000004,-499.8129,1166.8196819303168,23.967667000000002
25814.399226118112,3.9380870000000003,-499.93118,1166.958539217592,23.676233
25815.39922616561,3.9380870000000003,-499.89175,1167.097397074428,23.936161
25816.39922621311,3.9380081,-499.87204,1167.2362553364521,24.148829
25817.3992262606,3.9380081,-499.93118,1167.375112579901,24.085815
25818.3992263081,3.9379687000000003,-499.89175,1167.513970206684,24.014927
25819.3992263556,3.9380081,-499.83261,1167.652830363477,23.967667000000002
25820.3992264031,3.9378114,-499.93118,1167.791688559803,24.101570000000002
25821.39922645059,3.9378507000000007,-499.83261,1167.930546526112,24.05431
25822.39922649809,3.9379294000000002,-499.91147,1168.069404842915,24.00705
25823.39922654559,3.9377324999999996,-499.91147,1168.208262699699,24.077939999999998
25824.39922659309,3.9377324999999996,-499.89175,1168.347120687964,24.062186999999998
25825.39922664058,3.9378114,-499.91147,1168.485979256689,24.085815
25826.39922668808,3.9376931000000006,-499.91147,1168.624837584428,23.849520000000002
25827.399226735582,3.9376931000000006,-499.91147,1168.7636963612151,23.731371
25828.39922678308,3.9376144,-499.99033,1168.902554645144,23.881025
25829.399226830566,3.9375751000000005,-499.85233,1169.041413564313,23.699863
25830.399226878068,3.9375358,-499.91147,1169.18027126778,23.967667000000002
25831.399226925565,3.9375358,-499.87204,1169.319129091725,23.818012
25832.399226973066,3.9376144,-499.87204,1169.457986959461,23.920408
25833.39922702056,3.9374571000000005,-499.87204,1169.5968442029268,23.778629000000002
25834.39922706806,3.9374571000000005,-499.93118,1169.735702004966,24.148829
25835.399227115562,3.9374571000000005,-499.87204,1169.874559259401,23.786507
25836.399227163063,3.9374571000000005,-499.85233,1170.013415593799,23.841642
25837.399227210553,3.9374571000000005,-499.83261,1170.152274042015,24.109446
25838.39922725805,3.9373782,-499.97060999999997,1170.291132676421,23.849520000000002
25839.399227305552,3.9372602,-499.87204,1170.429991935132,23.707741
25840.399227353053,3.9373388,-499.79318,1170.5688496057248,23.881025
25841.399227400543,3.9372602,-499.83261,1170.707708218244,23.754998999999998
25842.39922744804,3.9372208,-499.85233,1170.8465661188382,24.00705
25843.39922749554,3.9372995000000004,-499.83261,1170.985424150861,24.022802
25844.399227543043,3.9371421000000004,-499.91147,1171.1242819200431,23.786507
25845.399227590533,3.9371026,-499.91147,1171.263140182067,24.101570000000002
25846.39922763803,3.9370632000000003,-499.89175,1171.401998542713,24.077939999999998
25847.39922768553,3.9369845000000003,-499.87204,1171.540856958105,24.164581
25848.399227733033,3.9370239000000002,-499.9509,1171.679714420602,24.05431
25849.39922778052,3.9370239000000002,-499.87204,1171.818572748341,23.762877
25850.399227828017,3.9369452000000003,-499.89175,1171.957431766099,24.046434
25851.399227875518,3.9370239000000002,-499.87204,1172.096290247171,24.03068
25852.39922792302,3.9369059,-499.89175,1172.235149834471,24.022802
25853.39922797051,3.9369059,-500.01004000000006,1172.374008490816,24.00705
25854.399228018006,3.9368272000000006,-499.87204,1172.51286555906,24.038557
25855.399228065507,3.9367483,-499.89175,1172.651723766356,24.03068
25856.399228112998,3.9367483,-499.91147,1172.790582017445,24.1252
25857.3992281605,3.9367089,-499.91147,1172.92944142949,23.944035999999997
25858.399228208,3.9367089,-499.87204,1173.068299143893,23.920408
25859.399228255497,3.9367876,-499.93118,1173.207157668808,23.747124
25860.399228302987,3.9365909,-499.85233,1173.3460164894059,23.747124
25861.39922835049,3.9366302,-499.87204,1173.484876000005,23.63685
25862.39922839799,3.9365909,-499.85233,1173.623735192985,24.077939999999998
25863.399228445487,3.9366302,-499.87204,1173.7625944845531,23.534454
25864.399228492985,3.9365122,-499.93118,1173.901452823261,24.172459
25865.399228540482,3.9365516000000005,-499.93118,1174.040311227701,24.101570000000002
25866.399228587983,3.9364727,-499.93118,1174.1791686901981,24.077939999999998
25867.399228635484,3.9363546,-499.85233,1174.318026985079,23.707741
25868.399228682967,3.9363940000000004,-499.91147,1174.456885378549,23.731371
25869.399228730468,3.9363153,-499.91147,1174.595744089622,23.849520000000002
25870.39922877797,3.9363940000000004,-499.89175,1174.73460291022,23.731371
25871.39922882547,3.9363153,-499.83261,1174.873460537003,23.849520000000002
25872.39922887296,3.9363153,-499.85233,1175.012319083824,23.904654999999998
25873.399228920458,3.9362760000000003,-499.93118,1175.151177006323,24.219717000000003
25874.39922896796,3.9361577000000003,-499.83261,1175.290036440256,23.888901
25875.39922901546,3.9361973,-499.8129,1175.428895786569,23.754998999999998
25876.39922906295,3.9361973,-499.85233,1175.567754015753,23.723494
25877.399229110448,3.9361184000000002,-499.87204,1175.706612463968,24.30636
25878.39922915795,3.9361973,-499.77347000000003,1175.84546959791,23.818012
25879.39922920545,3.9361184000000002,-499.97060999999997,1175.984328166601,24.014927
25880.39922925294,3.9360397000000003,-499.93118,1176.123185552432,23.739245999999998
25881.39922930044,3.9360003,-499.97060999999997,1176.262042609689,23.904654999999998
25882.39922934794,3.9359610000000003,-499.85233,1176.40090059792,23.967667000000002
25883.39922939544,3.9359610000000003,-499.83261,1176.539759834743,24.062186999999998
25884.39922944293,3.9359610000000003,-499.91147,1176.678619279662,23.967667000000002
25885.39922949043,3.9359610000000003,-499.9509,1176.817477443132,24.03068
25886.39922953793,3.9358821,-499.83261,1176.956335321821,23.888901
25887.39922958543,3.9356461000000005,-499.91147,1177.095194569579,23.802259
25888.39922963292,3.9358034,-499.87204,1177.234054003512,23.833765
25889.39922968042,3.9358034,-499.91147,1177.372913557921,24.085815
25890.39922972792,3.9357247,-499.89175,1177.5117721375661,23.944035999999997
25891.39922977542,3.9357641000000005,-499.89175,1177.650630750067,23.936161
25892.39922982291,3.9357641000000005,-499.87204,1177.789489723998,23.904654999999998
25893.39922987041,3.9357247,-499.87204,1177.928349125074,24.046434
25894.39922991791,3.9356067,-499.93118,1178.067208088087,23.912531
25895.39922996541,3.9356461000000005,-499.87204,1178.206065309631,24.109446
25896.3992300129,3.9355671,-499.93118,1178.3449239221832,23.818012
25897.3992300604,3.9355671,-499.89175,1178.483781735157,23.936161
25898.3992301079,3.9355278,-499.79318,1178.622640479122,23.975544
25899.3992301554,3.9355671,-499.87204,1178.7614974706821,24.211842
25900.39923020289,3.9353703999999996,-499.89175,1178.900356028472,24.046434
25901.39923025039,3.9354098,-499.85233,1179.039212943399,23.975544
25902.39923029789,3.9353703999999996,-499.91147,1179.178071676428,24.196089
25903.399230345392,3.9353311,-499.9509,1179.3169293141812,24.00705
25904.399230392883,3.9353311,-499.91147,1179.4557878390801,23.912531
25905.39923044038,3.9352522000000003,-499.87204,1179.5946473607,23.904654999999998
25906.39923048788,3.9352129000000002,-499.8129,1179.7335057213131,23.888901
25907.399230535382,3.9351735,-499.91147,1179.87236390667,23.770754
25908.399230582872,3.9351735,-499.87204,1180.011222705379,24.211842
25909.39923063037,3.9351342000000002,-499.9509,1180.150081547881,23.621098
25910.39923067787,3.9351735,-499.91147,1180.288939273237,23.936161
25911.39923072536,3.9350947999999994,-499.89175,1180.427797666741,23.865273000000002
25912.399230772862,3.9350162,-499.87204,1180.566655424953,23.983421
25913.39923082036,3.9350947999999994,-499.9509,1180.705513435106,24.140951
25914.39923086786,3.9349768,-499.87204,1180.844372168084,24.038557
25915.39923091535,3.9349372000000002,-499.83261,1180.98322997014,24.046434
25916.399230962852,3.9350162,-499.79318,1181.122087323113,23.999174
25917.399231010353,3.9350555,-499.89175,1181.2609453770579,24.03068
25918.39923105785,3.9349372000000002,-499.93118,1181.399802324808,23.873148
25919.39923110534,3.9348978999999997,-499.85233,1181.538661035915,24.046434
25920.399231152842,3.9347404999999998,-499.89175,1181.6775174250752,23.865273000000002
25921.399231200343,3.9347012,-499.91147,1181.816375610432,23.944035999999997
25922.39923124784,3.9345828999999997,-499.8129,1181.955233784854,24.133076000000003
25923.39923129533,3.9346619,-499.83261,1182.094092309753,24.211842
25924.39923134283,3.9347404999999998,-499.83261,1182.2329505060961,24.140951
25925.399231390333,3.9345828999999997,-499.87204,1182.371809414313,23.920408
25926.399231437834,3.9347012,-499.89175,1182.51066768734,23.959791
25927.399231485317,3.9346619,-499.83261,1182.649524985585,23.967667000000002
25928.399231532818,3.9346223,-499.99033,1182.788383860978,23.818012
25929.39923158032,3.9345436,-499.89175,1182.927241925859,24.227594
25930.399231627816,3.9345436,-499.8129,1183.066099410295,24.156706
25931.399231675307,3.9344256,-499.91147,1183.204957343763,23.778629000000002
25932.399231722808,3.9345043,-499.93118,1183.343816197218,24.109446
25933.39923177031,3.9344256,-499.89175,1183.482674722133,24.172459
25934.399231817806,3.9343468999999995,-499.89175,1183.621533597527,23.786507
25935.399231865296,3.9343468999999995,-499.91147,1183.760392308617,24.093693
25936.399231912797,3.9343072999999995,-499.83261,1183.89925158925,23.904654999999998
25937.3992319603,3.934268,-499.93118,1184.038109511783,24.117323000000003
25938.3992320078,3.9344256,-499.87204,1184.176967806664,23.967667000000002
25939.399232055293,3.9341892999999994,-499.93118,1184.315827437791,24.101570000000002
25940.399232102794,3.934268,-499.93118,1184.454685327483,24.093693
25941.399232150292,3.934268,-499.83261,1184.5935436004938,24.1252
25942.399232197793,3.9341106,-499.85233,1184.732400296406,23.991298999999998
25943.399232245283,3.9341106,-499.8129,1184.871258876084,24.00705
25944.399232292784,3.9340713,-499.89175,1185.010116711015,24.109446
25945.39923234028,3.9340713,-499.8129,1185.1489746444831,24.05431
25946.399232387783,3.9340713,-499.89175,1185.28783332275,23.747124
25947.39923243527,3.9340319999999998,-499.85233,1185.426690248612,23.849520000000002
25948.399232482767,3.9338349999999997,-499.9509,1185.5655484997521,24.022802
25949.399232530268,3.9338349999999997,-499.9509,1185.704406696112,24.062186999999998
25950.39923257777,3.9339137,-499.89175,1185.843264651485,23.975544
25951.39923262526,3.9338743999999997,-499.93118,1185.982122716365,24.062186999999998
25952.39923267276,3.9338743999999997,-499.77347000000003,1186.120981646555,24.148829
25953.399232720258,3.9338349999999997,-499.9509,1186.259840193359,24.30636
25954.39923276776,3.9337167999999996,-499.87204,1186.398697951588,24.022802
25955.39923281525,3.9337564,-499.91147,1186.537555808423,24.211842
25956.39923286275,3.9337167999999996,-499.9509,1186.676414486707,24.203966
25957.399232910248,3.9337564,-499.89175,1186.815273164957,24.1252
25958.39923295775,3.9336773999999997,-499.89175,1186.954130999904,24.196089
25959.39923300524,3.9336381,-499.89175,1187.092989327643,24.456017000000003
25960.39923305274,3.9335201,-499.91147,1187.231847392574,24.235472
25961.39923310024,3.9335593999999996,-499.87204,1187.37070611465,24.085815
25962.39923314773,3.9335201,-499.85233,1187.5095642781869,23.912531
25963.39923319523,3.9335201,-499.83261,1187.648420075968,24.266977
25964.39923324273,3.9334807,-499.89175,1187.78727753855,24.32999
25965.39923329023,3.9335593999999996,-499.91147,1187.926134902492,24.140951
25966.39923333772,3.9334807,-499.89175,1188.064991510734,24.014927
25967.39923338522,3.9334017999999995,-499.85233,1188.2038488199319,24.101570000000002
25968.39923343272,3.9334413999999995,-499.9509,1188.342706906768,24.164581
25969.39923348022,3.9334017999999995,-499.85233,1188.481562890722,24.00705
25970.39923352771,3.9334017999999995,-499.97060999999997,1188.6204212185119,24.077939999999998
25971.39923357521,3.9334017999999995,-499.85233,1188.759278932982,24.282729999999997
25972.39923362271,3.9332837999999994,-499.99033,1188.898136428439,23.951914000000002
25973.39923367021,3.9330475,-499.9509,1189.036994066259,23.849520000000002
25974.3992337177,3.9332051,-499.93118,1189.175852558301,23.920408
25975.3992337652,3.9331657999999994,-499.97060999999997,1189.314712112795,24.243347
25976.3992338127,3.9331657999999994,-499.87204,1189.453570725382,24.282729999999997
25977.3992338602,3.9330868999999997,-499.71432000000004,1189.592428965551,24.164581
25978.39923390769,3.9328902,-499.91147,1189.731287380926,24.140951
25979.39923395519,3.9330868999999997,-499.93118,1189.870146245333,24.03068
25980.39923400269,3.9330475,-499.79318,1190.009004266489,23.983421
25981.39923405019,3.9330082,-499.8129,1190.1478632514231,24.156706
25982.39923409768,3.9329688999999997,-499.93118,1190.2867205825419,24.140951
25983.39923414518,3.9328114999999997,-499.93118,1190.425579118428,24.077939999999998
25984.399234192682,3.9328902,-499.8129,1190.564437424312,24.188211
25985.39923424018,3.9328902,-499.91147,1190.703294722591,24.117323000000003
25986.39923428767,3.9327718999999997,-499.85233,1190.842152962812,24.03068
25987.39923433517,3.9328508,-499.87204,1190.981010874443,23.951914000000002
25988.399234382672,3.9326538999999996,-499.87204,1191.11986867655,24.337868
25989.39923443017,3.9327326,-499.87204,1191.258725471034,23.912531
25990.39923447766,3.9327326,-499.87204,1191.39758431357,24.085815
25991.39923452516,3.9327326,-499.93118,1191.536442225168,24.432385999999997
25992.399234572662,3.9326146,-499.85233,1191.675300432481,24.022802
25993.39923462016,3.9326146,-499.91147,1191.814158782192,24.077939999999998
25994.39923466765,3.932457,-499.9509,1191.953016540489,24.05431
25995.39923471515,3.9324964999999996,-499.97060999999997,1192.091874189229,24.1252
25996.39923476265,3.932457,-499.91147,1192.230732976986,23.959791
25997.399234810153,3.9324176,-499.85233,1192.369590417595,24.00705
25998.399234857643,3.9324964999999996,-499.91147,1192.508447814412,24.196089
25999.39923490514,3.9324176,-499.79318,1192.647305517913,24.196089
26000.39923495264,3.9325358999999995,-499.8129,1192.786163013353,24.274855
26001.399235000143,3.9323782999999994,-499.8129,1192.9250215272818,24.077939999999998
26002.399235047633,3.9322209000000004,-499.97060999999997,1193.0638793622302,24.133076000000003
26003.39923509513,3.9322602999999994,-499.87204,1193.202737657178,24.235472
26004.39923514263,3.932142,-499.87204,1193.341595043094,24.353619000000002
26005.399235190132,3.9322209000000004,-499.89175,1193.480453349012,24.235472
26006.39923523762,3.9322602999999994,-499.9509,1193.619310154432,24.109446
26007.399235285116,3.9321816,-499.85233,1193.758167606011,24.046434
26008.399235332618,3.932142,-499.9509,1193.897026777187,24.014927
26009.39923538012,3.9320633000000003,-499.93118,1194.035884699737,24.038557
26010.39923542761,3.9319847,-499.89175,1194.174742008985,24.156706
26011.399235475106,3.9319847,-499.87204,1194.313599811075,24.03068
26012.399235522607,3.9319847,-499.85233,1194.452457974561,24.109446
26013.399235570098,3.9320633000000003,-499.85233,1194.59131582041,24.164581
26014.3992356176,3.9319453,-499.89175,1194.730173940171,24.345743
26015.399235665096,3.9319059999999997,-499.87204,1194.8690313370219,24.101570000000002
26016.399235712597,3.9319059999999997,-499.91147,1195.007889226714,24.211842
26017.39923576009,3.9318663999999997,-499.99033,1195.1467472259822,24.274855
26018.399235807592,3.9317091,-499.91147,1195.285604403835,24.282729999999997
26019.399235855093,3.9317877,-499.93118,1195.424461855448,24.156706
26020.399235902594,3.9317483999999996,-499.89175,1195.563319558949,24.014927
26021.399235950084,3.9318271,-499.83261,1195.702177054337,23.999174
26022.399235997582,3.9317091,-499.97060999999997,1195.841034713978,24.085815
26023.399236045083,3.9317877,-499.8129,1195.979891957495,24.440262
26024.399236092584,3.9317091,-499.89175,1196.118748390516,24.211842
26025.399236140067,3.9315515,-499.87204,1196.257605885938,24.109446
26026.399236187568,3.9315515,-499.91147,1196.396462910389,24.093693
26027.39923623507,3.9315910000000005,-499.97060999999997,1196.5353213586889,23.983421
26028.399236282567,3.9315515,-499.85233,1196.6741789526488,24.093693
26029.39923633006,3.9315121,-499.93118,1196.8130380470911,24.408756
26030.399236377558,3.9314334000000004,-499.93118,1196.951896429693,24.487522
26031.39923642506,3.9314727999999994,-499.87204,1197.090754516496,24.140951
26032.39923647256,3.9313941,-499.85233,1197.22961206668,24.322113
26033.39923652005,3.9313941,-499.89175,1197.368469923481,24.05431
26034.399236567548,3.9314334000000004,-499.83261,1197.507328218413,23.857395
26035.39923661505,3.9313154000000003,-499.8129,1197.6461846185941,24.534782
26036.39923666255,3.9312365,-499.89175,1197.785043023084,24.534782
26037.39923671004,3.9311972,-499.93118,1197.92390035422,24.322113
26038.399236757537,3.9311578000000003,-499.93118,1198.062757575798,24.298482999999997
26039.39923680504,3.9311578000000003,-499.87204,1198.201616418368,24.196089
26040.39923685254,3.9311578000000003,-499.99033,1198.340473782395,24.408756
26041.39923690003,3.9311578000000003,-499.93118,1198.479331201151,24.432385999999997
26042.39923694753,3.9310398,-499.87204,1198.618188324157,24.400881
26043.39923699503,3.9311578000000003,-499.93118,1198.757046191944,23.983421
26044.39923704253,3.9310791,-499.89175,1198.89590393934,24.259102
26045.39923709002,3.9310398,-499.79318,1199.034761829033,24.101570000000002
26046.39923713752,3.9309611000000007,-499.87204,1199.1736191930431,24.235472
26047.399237185018,3.9310004999999997,-499.89175,1199.312476458414,24.290607
26048.39923723252,3.9308822,-499.89175,1199.451334129024,24.32999
26049.39923728001,3.9309611000000007,-499.93118,1199.590191624412,24.164581
26050.39923732751,3.9309216,-499.91147,1199.7290507298571,24.471769000000002
26051.39923737501,3.9308822,-499.87204,1199.867909386168,24.519028
26052.39923742251,3.9308428999999996,-499.97060999999997,1200.006767987785,24.180335999999997
26053.39923747,3.9307642,-499.87204,1200.1456252093628,24.345743
26054.3992375175,3.9307642,-499.85233,1200.284482923817,24.290607
26055.399237565,3.9308035000000006,-499.83261,1200.42334098868,24.109446
26056.3992376125,3.9307248999999995,-499.89175,1200.562198933135,24.416632
26057.39923765999,3.9306462,-499.87204,1200.701056012365,24.377251
26058.39923770749,3.9306066,-499.93118,1200.839913748775,24.259102
26059.39923775499,3.9306066,-499.93118,1200.978771452276,24.448139
26060.39923780249,3.9305279000000004,-499.93118,1201.1176291230051,24.519028
26061.39923784998,3.9305279000000004,-499.83261,1201.256486793615,24.487522
26062.39923789748,3.9304886,-499.87204,1201.3953445409938,24.456017000000003
26063.39923794498,3.9304886,-499.8129,1201.534201915889,24.133076000000003
26064.39923799247,3.9304886,-499.89175,1201.673059685156,24.550532999999998
26065.399238039972,3.9304099000000003,-499.91147,1201.811917969186,24.440262
26066.39923808747,3.9302917,-499.9509,1201.950776406499,24.369373
26067.39923813497,3.9303312000000004,-499.89175,1202.0896340771271,24.400881
26068.39923818246,3.9303706,-499.8129,1202.228492196803,24.345743
26069.399238229962,3.9303706,-499.87204,1202.367350809389,24.077939999999998
26070.39923827746,3.9303706,-499.97060999999997,1202.50620895097,24.022802
26071.39923832496,3.9301736000000003,-499.93118,1202.64506679687,24.314238
26072.39923837245,3.9302523000000003,-499.93118,1202.783925431378,24.322113
26073.399238419952,3.9302129999999997,-499.91147,1202.922784142553,24.00705
26074.399238467453,3.9301736000000003,-499.93118,1203.061642722282,24.148829
26075.39923851495,3.9301736000000003,-499.87204,1203.200501181517,24.148829
26076.39923856244,3.9299767,-499.89175,1203.339359082162,24.070065
26077.39923860994,3.9302129999999997,-500.0889,1203.47821815475,23.936161
26078.399238657443,3.9299767,-499.87204,1203.617075420222,24.148829
26079.39923870494,3.9299373999999996,-499.89175,1203.755933288061,24.1252
26080.39923875243,3.9299767,-499.83261,1203.8947917253909,24.227594
26081.39923879993,3.9299373999999996,-499.9509,1204.033649888894,24.298482999999997
26082.399238847433,3.9298587,-499.91147,1204.172507000948,24.093693
26083.39923889493,3.9297800000000005,-499.87204,1204.31136455115,24.235472
26084.399238942417,3.9296617999999994,-499.85233,1204.450222692748,24.109446
26085.399238989918,3.929898,-499.85233,1204.589080286793,24.093693
26086.39923903742,3.9298193,-499.93118,1204.727938340772,24.566288
26087.399239084916,3.9297800000000005,-499.87204,1204.866796624768,24.361496
26088.399239132406,3.9297011,-499.87204,1205.005655040143,24.30636
26089.399239179907,3.9297011,-499.83261,1205.14451287509,23.983421
26090.39923922741,3.9296617999999994,-499.89175,1205.283370271924,24.259102
26091.399239274906,3.9295831,-499.87204,1205.42222719782,24.219717000000003
26092.399239322403,3.9295044000000003,-499.89175,1205.5610861279931,24.227594
26093.3992393699,3.9295437000000004,-499.85233,1205.699944346207,24.109446
26094.399239417402,3.9296617999999994,-499.89175,1205.8388024220571,24.432385999999997
